Price,Close,High,Low,Open,Volume
2024-07-01,19.032630920410156,19.36572566273374,18.847579658405408,19.134410261630464,741700
2024-07-02,19.458251953125,19.957892296087586,18.829073786967612,18.829073786967612,621000
2024-07-03,20.540807723999023,21.02194240299708,19.661808519559,19.791344575658893,597200
2024-07-05,20.124439239501953,20.5130491712704,19.985650356326737,20.337248978023712,522500
2024-07-08,19.541526794433594,20.485292334735647,19.449000276616694,20.32799778388588,873000
2024-07-09,20.050418853759766,20.318743798876817,19.199178114939276,19.698820223827937,729800
2024-07-10,20.39276695251465,20.799880794673403,20.12444023560428,20.12444023560428,639200
2024-07-11,21.18848991394043,21.521584648809952,20.93866886278829,21.169984258715143,764200
2024-07-12,21.47532081604004,21.706636215255273,21.040448500842118,21.456816925348114,572000
2024-07-15,20.013408660888672,20.892407932018994,19.98565194093072,20.42052427997186,1023000
2024-07-16,21.47532081604004,21.503079299272585,20.068924530056712,20.44828164358598,1605600
2024-07-17,20.105934143066406,21.17923745780889,19.745082683826084,20.90165968374656,850300
2024-07-18,19.763587951660156,20.938668819281695,19.745082296473317,20.244722632943027,735600
2024-07-19,19.37497901916504,19.865366553413597,19.23619012767576,19.865366553413597,554000
2024-07-22,19.93013572692871,20.12443981598071,19.55077684701473,19.957892445481026,572200
2024-07-23,19.180673599243164,19.708072457878746,19.152916879186478,19.61554770462773,455300
2024-07-24,18.903095245361328,19.689567978082977,18.884589589345175,19.245441057677727,562000
2024-07-25,18.819822311401367,19.365726832153843,18.745801449170347,18.940105550728063,675900
2024-07-26,19.874618530273438,19.874618530273438,19.162166682399903,19.328714050972568,680800
2024-07-29,19.66180992126465,20.059672710274153,19.33796799313157,19.948640536561246,671700
2024-07-30,18.801315307617188,19.83760906940236,18.55149425368731,19.745082557043542,556400
2024-07-31,19.208431243896484,19.9763983099453,19.07889518317389,19.504514676860392,514100
2024-08-01,18.49597930908203,19.615546771060217,18.209148705102685,19.402735260240256,503000
2024-08-02,17.49669647216797,18.449716542277983,17.330149104110255,18.042600949780955,1032200
2024-08-05,17.607728958129883,18.310927988892868,15.803468124546237,16.488161499679457,1153200
2024-08-06,17.68174934387207,18.36644270072871,17.40416981122441,18.09811599564895,688100
2024-08-07,17.561464309692383,18.4219578587572,17.53370759184926,18.31092745779191,468800
2024-08-08,18.292423248291016,18.46822169117825,17.73726590520303,17.75577156175849,506700
2024-08-09,18.07036018371582,18.49597968439942,17.746518261788975,18.36644362154728,571000
2024-08-12,17.441181182861328,18.690284672179644,17.283886643246483,18.0888632317252,1139700
2024-08-13,18.98636817932129,19.134409891983736,17.68174948348571,17.931568770605825,774400
2024-08-14,18.56999969482422,18.940103975192123,18.22765389728256,18.421957982677057,589400
2024-08-15,19.239999771118164,20.1200008392334,19.110000610351562,19.5,776100
2024-08-16,19.489999771118164,19.56999969482422,19.18000030517578,19.399999618530273,450300
2024-08-19,19.770000457763672,19.829999923706055,18.40999984741211,18.700000762939453,916000
2024-08-20,19.079999923706055,19.56999969482422,18.84000015258789,19.360000610351562,393300
2024-08-21,19.309999465942383,19.399999618530273,18.84000015258789,19.270000457763672,381400
2024-08-22,17.969999313354492,18.979999542236328,17.709999084472656,18.8700008392334,962300
2024-08-23,18.84000015258789,18.889999389648438,18.1299991607666,18.260000228881836,670200
2024-08-26,18.770000457763672,19.110000610351562,18.520000457763672,18.829999923706055,344300
2024-08-27,18.209999084472656,18.75,17.93000030517578,18.600000381469727,448800
2024-08-28,17.43000030517578,18.100000381469727,17.170000076293945,17.920000076293945,503300
2024-08-29,18.100000381469727,18.280000686645508,17.420000076293945,17.780000686645508,707500
2024-08-30,19.139999389648438,19.200000762939453,16.700000762939453,17.559999465942383,1530100
2024-09-03,18.020000457763672,19.219999313354492,17.90999984741211,18.899999618530273,807700
2024-09-04,17.270000457763672,17.860000610351562,17.209999084472656,17.770000457763672,580800
2024-09-05,17.950000762939453,18.479999542236328,17.40999984741211,17.479999542236328,641900
2024-09-06,17.6299991607666,18.049999237060547,17.420000076293945,17.959999084472656,398700
2024-09-09,17.959999084472656,18.18000030517578,17.3799991607666,17.530000686645508,559100
2024-09-10,18.489999771118164,18.829999923706055,18.0,18.09000015258789,503800
2024-09-11,19.34000015258789,19.34000015258789,18.530000686645508,18.979999542236328,918100
2024-09-12,19.209999084472656,19.520000457763672,18.770000457763672,19.1299991607666,570400
2024-09-13,19.360000610351562,19.489999771118164,19.0,19.329999923706055,382700
2024-09-16,19.56999969482422,19.809999465942383,19.100000381469727,19.399999618530273,444700
2024-09-17,20.1200008392334,20.139999389648438,19.40999984741211,19.549999237060547,381900
2024-09-18,20.3799991607666,21.309999465942383,19.920000076293945,20.200000762939453,548500
2024-09-19,19.940000534057617,21.06999969482422,19.93000030517578,21.0,604900
2024-09-20,19.739999771118164,19.940000534057617,19.43000030517578,19.809999465942383,444600
2024-09-23,19.65999984741211,19.950000762939453,19.360000610351562,19.809999465942383,422000
2024-09-24,20.850000381469727,20.93000030517578,19.920000076293945,20.309999465942383,810300
2024-09-25,20.010000228881836,20.719999313354492,20.010000228881836,20.68000030517578,481500
2024-09-26,21.25,21.520000457763672,20.549999237060547,20.90999984741211,1175300
2024-09-27,23.209999084472656,23.649999618530273,21.75,21.950000762939453,1519100
2024-09-30,26.81999969482422,27.350000381469727,24.540000915527344,24.670000076293945,3540500
2024-10-01,25.530000686645508,26.239999771118164,24.170000076293945,26.200000762939453,2466100
2024-10-02,25.530000686645508,26.899999618530273,25.15999984741211,26.899999618530273,2509000
2024-10-03,26.09000015258789,26.549999237060547,24.979999542236328,25.0,896200
2024-10-04,29.940000534057617,30.110000610351562,26.170000076293945,26.75,2978900
2024-10-07,32.77000045776367,37.36000061035156,30.229999542236328,30.34000015258789,7291800
2024-10-08,25.989999771118164,29.200000762939453,25.3799991607666,29.049999237060547,4716800
2024-10-09,24.530000686645508,27.530000686645508,23.59000015258789,25.440000534057617,4021100
2024-10-10,23.049999237060547,25.059999465942383,22.920000076293945,24.81999969482422,2257900
2024-10-11,24.020000457763672,24.190000534057617,22.75,23.079999923706055,1497200
2024-10-14,23.1200008392334,24.239999771118164,22.739999771118164,23.75,1617200
2024-10-15,21.3799991607666,22.639999389648438,21.3799991607666,22.5,1941300
2024-10-16,20.940000534057617,21.940000534057617,20.780000686645508,21.84000015258789,1796600
2024-10-17,19.8700008392334,20.700000762939453,19.6200008392334,20.700000762939453,2142600
2024-10-18,20.360000610351562,21.65999984741211,20.280000686645508,20.899999618530273,1760500
2024-10-21,20.420000076293945,20.530000686645508,19.84000015258789,20.530000686645508,1304400
2024-10-22,21.34000015258789,21.8799991607666,20.420000076293945,20.8799991607666,1576700
2024-10-23,20.950000762939453,22.059999465942383,20.399999618530273,22.0,2530400
2024-10-24,21.549999237060547,21.59000015258789,20.489999771118164,20.950000762939453,942800
2024-10-25,23.520000457763672,25.3799991607666,22.5,22.600000381469727,4189300
2024-10-28,27.700000762939453,28.200000762939453,23.450000762939453,23.950000762939453,4863900
2024-10-29,24.15999984741211,26.079999923706055,23.610000610351562,25.899999618530273,3855800
2024-10-30,25.350000381469727,26.8799991607666,23.299999237060547,25.75,3784900
2024-10-31,26.559999465942383,27.18000030517578,25.190000534057617,25.190000534057617,2544900
2024-11-01,27.3700008392334,28.1299991607666,26.15999984741211,26.229999542236328,1715500
2024-11-04,27.84000015258789,28.940000534057617,27.31999969482422,27.40999984741211,1842300
2024-11-05,28.15999984741211,28.229999542236328,27.190000534057617,28.100000381469727,1350900
2024-11-06,24.1299991607666,25.6299991607666,23.709999084472656,24.65999984741211,3130900
2024-11-07,24.559999465942383,25.770000457763672,24.229999542236328,25.299999237060547,1154600
2024-11-08,23.049999237060547,23.969999313354492,23.030000686645508,23.729999542236328,1378400
2024-11-11,22.65999984741211,23.030000686645508,22.020000457763672,23.030000686645508,1253300
2024-11-12,21.329999923706055,22.0,20.8799991607666,22.0,1569300
2024-11-13,21.559999465942383,22.149999618530273,21.290000915527344,21.59000015258789,997100
2024-11-14,21.31999969482422,21.68000030517578,20.5,21.34000015258789,996700
2024-11-15,20.90999984741211,21.75,20.90999984741211,21.149999618530273,516100
2024-11-18,21.18000030517578,21.59000015258789,20.899999618530273,21.06999969482422,705600
2024-11-19,20.81999969482422,21.700000762939453,20.799999237060547,21.3700008392334,500600
2024-11-20,22.40999984741211,22.93000030517578,21.1200008392334,21.360000610351562,1055500
2024-11-21,21.670000076293945,22.299999237060547,21.489999771118164,21.940000534057617,676700
2024-11-22,21.639999389648438,21.649999618530273,20.6200008392334,21.0,631500
2024-11-25,22.510000228881836,22.950000762939453,21.6200008392334,21.799999237060547,891700
2024-11-26,21.829999923706055,22.510000228881836,21.479999542236328,22.510000228881836,580900
2024-11-27,22.579999923706055,23.110000610351562,22.18000030517578,22.34000015258789,549000
2024-11-29,22.190000534057617,23.290000915527344,21.93000030517578,22.329999923706055,682700
2024-12-02,24.700000762939453,25.329999923706055,22.540000915527344,22.540000915527344,2737000
2024-12-03,26.459999084472656,27.290000915527344,25.229999542236328,25.299999237060547,2781100
2024-12-04,25.049999237060547,26.31999969482422,24.600000381469727,25.850000381469727,1421700
2024-12-05,25.989999771118164,26.450000762939453,24.260000228881836,24.299999237060547,1556100
2024-12-06,26.850000381469727,26.959999084472656,25.799999237060547,26.5,1268900
2024-12-09,28.700000762939453,29.670000076293945,27.690000534057617,27.690000534057617,1967500
2024-12-10,28.780000686645508,29.09000015258789,27.719999313354492,27.90999984741211,1371200
2024-12-11,27.459999084472656,29.799999237060547,27.079999923706055,29.459999084472656,1708200
2024-12-12,27.700000762939453,28.75,27.450000762939453,27.760000228881836,997800
2024-12-13,27.90999984741211,27.969999313354492,27.049999237060547,27.399999618530273,830000
2024-12-16,26.670000076293945,27.450000762939453,25.43000030517578,27.3700008392334,1852800
2024-12-17,26.559999465942383,27.139999389648438,25.860000610351562,26.450000762939453,664900
2024-12-18,25.469999313354492,27.079999923706055,25.100000381469727,26.510000228881836,696800
2024-12-19,24.020000457763672,25.170000076293945,23.940000534057617,25.170000076293945,693900
2024-12-20,23.799999237060547,24.299999237060547,23.1200008392334,23.40999984741211,1998000
2024-12-23,25.239999771118164,25.3799991607666,23.899999618530273,24.040000915527344,908700
2024-12-24,26.56999969482422,27.170000076293945,25.649999618530273,25.719999313354492,880500
2024-12-26,25.559999465942383,26.81999969482422,25.3700008392334,26.600000381469727,659900
2024-12-27,25.280000686645508,25.799999237060547,25.06999969482422,25.18000030517578,475500
2024-12-30,24.889999389648438,25.280000686645508,24.469999313354492,25.25,508200
2024-12-31,24.899999618530273,25.190000534057617,24.420000076293945,24.889999389648438,488700
2025-01-02,26.010000228881836,26.68000030517578,25.0,25.010000228881836,551400
2025-01-03,26.209999084472656,26.219999313354492,25.510000228881836,26.1200008392334,368200
2025-01-06,26.34000015258789,28.479999542236328,26.299999237060547,27.040000915527344,963400
2025-01-07,27.90999984741211,28.559999465942383,26.59000015258789,26.700000762939453,1529600
2025-01-08,26.110000610351562,27.329999923706055,25.809999465942383,27.079999923706055,847700
2025-01-10,24.670000076293945,25.809999465942383,24.280000686645508,25.690000534057617,892100
2025-01-13,24.59000015258789,24.829999923706055,23.84000015258789,24.790000915527344,703000
2025-01-14,23.540000915527344,25.360000610351562,23.149999618530273,25.059999465942383,1079100
2025-01-15,23.68000030517578,24.5,23.549999237060547,24.31999969482422,630200
2025-01-16,23.540000915527344,23.950000762939453,22.920000076293945,23.950000762939453,598900
2025-01-17,21.239999771118164,23.8700008392334,20.979999542236328,23.610000610351562,1554800
2025-01-21,20.329999923706055,21.40999984741211,20.170000076293945,21.40999984741211,1340300
2025-01-22,20.020000457763672,20.350000381469727,19.530000686645508,20.350000381469727,1215800
2025-01-23,20.5,20.530000686645508,19.219999313354492,19.610000610351562,789200
2025-01-24,20.969999313354492,21.510000228881836,20.420000076293945,20.450000762939453,1196400
2025-01-27,20.649999618530273,21.8799991607666,20.5,20.579999923706055,454600
2025-01-28,20.290000915527344,20.639999389648438,19.75,20.59000015258789,622000
2025-01-29,20.229999542236328,20.860000610351562,20.059999465942383,20.579999923706055,389700
2025-01-30,20.969999313354492,21.1200008392334,20.360000610351562,20.399999618530273,414400
2025-01-31,20.770000457763672,21.43000030517578,20.579999923706055,21.139999389648438,453200
2025-02-03,19.700000762939453,20.350000381469727,19.68000030517578,19.969999313354492,815100
2025-02-04,20.860000610351562,21.139999389648438,19.989999771118164,20.079999923706055,550200
2025-02-05,20.670000076293945,21.229999542236328,20.59000015258789,21.079999923706055,420200
2025-02-06,21.329999923706055,21.920000076293945,21.0,21.0,603300
2025-02-07,21.790000915527344,22.530000686645508,21.709999084472656,21.979999542236328,796300
2025-02-10,21.649999618530273,22.049999237060547,21.139999389648438,22.030000686645508,405000
2025-02-11,20.979999542236328,21.440000534057617,20.799999237060547,21.440000534057617,536700
2025-02-12,20.8799991607666,21.219999313354492,20.520000457763672,20.799999237060547,352500
2025-02-13,21.690000534057617,21.799999237060547,20.520000457763672,21.0,561300
2025-02-14,22.950000762939453,23.1299991607666,21.920000076293945,22.0,824800
2025-02-18,22.68000030517578,23.059999465942383,21.309999465942383,22.299999237060547,787000
2025-02-19,23.200000762939453,23.739999771118164,22.649999618530273,22.809999465942383,807300
2025-02-20,23.68000030517578,23.940000534057617,22.690000534057617,23.469999313354492,563000
2025-02-21,23.059999465942383,24.190000534057617,23.030000686645508,24.0,623700
2025-02-24,22.100000381469727,23.0,21.959999084472656,23.0,472900
2025-02-25,22.43000030517578,22.700000762939453,21.790000915527344,22.170000076293945,462900
2025-02-26,23.860000610351562,24.459999084472656,23.329999923706055,23.3700008392334,1261400
2025-02-27,23.670000076293945,24.469999313354492,22.6299991607666,22.719999313354492,1063100
2025-02-28,22.530000686645508,23.06999969482422,22.059999465942383,22.90999984741211,943100
2025-03-03,21.1200008392334,23.059999465942383,20.809999465942383,22.75,656100
2025-03-04,22.68000030517578,23.06999969482422,20.84000015258789,21.0,667300
2025-03-05,22.90999984741211,23.0,22.1200008392334,22.6200008392334,397100
2025-03-06,22.5,23.020000457763672,22.399999618530273,22.600000381469727,662300
2025-03-07,22.65999984741211,23.040000915527344,22.25,22.350000381469727,551000
2025-03-10,22.049999237060547,23.5,21.940000534057617,22.579999923706055,494400
2025-03-11,21.75,22.719999313354492,21.260000228881836,22.510000228881836,491900
2025-03-12,21.280000686645508,22.059999465942383,21.190000534057617,22.059999465942383,480400
2025-03-13,21.950000762939453,21.989999771118164,20.850000381469727,20.850000381469727,824700
2025-03-14,21.799999237060547,22.780000686645508,21.549999237060547,22.549999237060547,604500
2025-03-17,23.299999237060547,24.0,22.030000686645508,22.049999237060547,864200
2025-03-18,23.25,23.829999923706055,23.0,23.770000457763672,614800
2025-03-19,23.760000228881836,24.450000762939453,23.5,23.889999389648438,803200
2025-03-20,23.190000534057617,23.8799991607666,22.81999969482422,23.3799991607666,1043400
2025-03-21,22.56999969482422,23.190000534057617,22.479999542236328,23.149999618530273,1100000
2025-03-24,21.06999969482422,22.670000076293945,20.520000457763672,22.670000076293945,1712800
2025-03-25,20.700000762939453,21.5,20.600000381469727,21.25,1270700
2025-03-26,20.530000686645508,23.209999084472656,19.899999618530273,21.350000381469727,2004500
2025-03-27,20.100000381469727,20.5,19.75,20.049999237060547,809900
2025-03-28,19.59000015258789,20.149999618530273,19.020000457763672,20.149999618530273,829400
2025-03-31,18.639999389648438,19.100000381469727,18.049999237060547,19.010000228881836,936100
2025-04-01,18.510000228881836,19.260000228881836,18.079999923706055,19.260000228881836,909900
2025-04-02,18.56999969482422,18.68000030517578,17.75,18.139999389648438,709600
2025-04-03,17.530000686645508,18.18000030517578,17.280000686645508,17.969999313354492,741700
2025-04-04,15.720000267028809,17.0,14.8100004196167,16.799999237060547,2295700
2025-04-07,16.280000686645508,17.059999465942383,14.760000228881836,14.869999885559082,1613700
2025-04-08,14.449999809265137,16.899999618530273,14.319999694824219,16.770000457763672,1847100
2025-04-09,15.739999771118164,15.800000190734863,13.930000305175781,14.479999542236328,1503700
2025-04-10,13.880000114440918,15.229999542236328,13.5,15.130000114440918,1811200
2025-04-11,14.420000076293945,14.430000305175781,13.420000076293945,14.0600004196167,1192200
2025-04-14,15.460000038146973,16.770000457763672,15.010000228881836,15.279999732971191,2153100
2025-04-15,15.649999618530273,15.779999732971191,15.350000381469727,15.600000381469727,1040500
2025-04-16,15.779999732971191,15.930000305175781,15.229999542236328,15.449999809265137,797400
2025-04-17,16.200000762939453,16.649999618530273,15.630000114440918,15.8100004196167,881300
2025-04-21,16.360000610351562,16.450000762939453,15.550000190734863,15.880000114440918,533000
2025-04-22,16.81999969482422,17.020000457763672,15.890000343322754,15.890000343322754,722400
2025-04-23,16.989999771118164,17.6200008392334,16.639999389648438,17.110000610351562,1024100
2025-04-24,16.84000015258789,17.389999389648438,16.549999237060547,16.739999771118164,2179600
2025-04-25,17.65999984741211,18.18000030517578,16.670000076293945,16.989999771118164,1254900
2025-04-28,17.649999618530273,17.829999923706055,17.09000015258789,17.3700008392334,798200
2025-04-29,16.969999313354492,17.1299991607666,16.350000381469727,16.959999084472656,875600
2025-04-30,17.15999984741211,17.5,16.15999984741211,16.530000686645508,792600
2025-05-01,17.8700008392334,18.1299991607666,17.079999923706055,17.219999313354492,566700
2025-05-02,17.940000534057617,18.399999618530273,17.81999969482422,18.299999237060547,320000
2025-05-05,17.530000686645508,18.139999389648438,16.799999237060547,17.739999771118164,917700
2025-05-06,17.889999389648438,18.600000381469727,17.6299991607666,17.709999084472656,694100
2025-05-07,17.959999084472656,18.280000686645508,17.530000686645508,17.540000915527344,465600
2025-05-08,18.6299991607666,18.760000228881836,17.40999984741211,18.420000076293945,731800
2025-05-09,18.84000015258789,19.09000015258789,18.6299991607666,18.760000228881836,399700
2025-05-12,19.399999618530273,19.729999542236328,19.0,19.600000381469727,927800
2025-05-13,19.3700008392334,20.770000457763672,19.31999969482422,19.709999084472656,1070500
2025-05-14,19.450000762939453,19.649999618530273,18.68000030517578,19.350000381469727,943300
2025-05-15,19.40999984741211,19.760000228881836,18.959999084472656,19.309999465942383,503800
2025-05-16,19.309999465942383,19.940000534057617,19.18000030517578,19.31999969482422,414700
2025-05-19,18.959999084472656,19.299999237060547,18.3799991607666,18.850000381469727,888600
2025-05-20,19.100000381469727,19.81999969482422,18.979999542236328,19.09000015258789,677600
2025-05-21,18.780000686645508,19.010000228881836,18.450000762939453,18.959999084472656,497100
2025-05-22,18.469999313354492,18.68000030517578,17.729999542236328,18.270000457763672,579000
2025-05-23,18.31999969482422,18.739999771118164,17.809999465942383,17.979999542236328,378300
2025-05-27,18.530000686645508,18.6299991607666,17.950000762939453,18.329999923706055,405400
2025-05-28,18.360000610351562,18.459999084472656,18.040000915527344,18.239999771118164,386200
2025-05-29,18.350000381469727,18.90999984741211,18.170000076293945,18.649999618530273,204800
2025-05-30,18.079999923706055,18.34000015258789,17.8700008392334,18.219999313354492,318900
2025-06-02,17.6299991607666,18.110000610351562,17.559999465942383,18.0,387600
2025-06-03,18.65999984741211,18.950000762939453,17.530000686645508,17.639999389648438,496700
2025-06-04,18.709999084472656,18.969999313354492,18.420000076293945,18.549999237060547,474800
2025-06-05,18.520000457763672,18.899999618530273,18.31999969482422,18.899999618530273,346500
2025-06-06,18.93000030517578,19.200000762939453,18.600000381469727,18.760000228881836,335200
2025-06-09,19.100000381469727,19.8700008392334,19.06999969482422,19.299999237060547,583300
2025-06-10,19.440000534057617,19.549999237060547,18.969999313354492,19.3799991607666,410800
2025-06-11,19.280000686645508,19.600000381469727,18.979999542236328,19.5,515100
2025-06-12,18.950000762939453,19.219999313354492,18.579999923706055,18.690000534057617,547300
2025-06-13,19.479999542236328,20.06999969482422,18.56999969482422,18.729999542236328,539000
2025-06-16,20.09000015258789,20.450000762939453,19.360000610351562,19.860000610351562,1157400
2025-06-17,19.149999618530273,19.670000076293945,18.219999313354492,19.5,1402700
2025-06-18,19.93000030517578,20.68000030517578,19.100000381469727,19.239999771118164,1235000
2025-06-20,19.809999465942383,20.5,19.68000030517578,20.5,1080000
2025-06-23,20.18000030517578,20.43000030517578,19.700000762939453,19.780000686645508,541500
2025-06-24,20.440000534057617,20.84000015258789,20.059999465942383,20.34000015258789,746800
2025-06-25,20.489999771118164,20.700000762939453,19.920000076293945,20.5,587900
2025-06-26,20.670000076293945,21.260000228881836,20.520000457763672,20.579999923706055,687500
2025-06-27,21.639999389648438,21.84000015258789,20.75,21.5,1087700
2025-06-30,21.219999313354492,21.81999969482422,20.780000686645508,21.43000030517578,480900
2025-07-01,21.59000015258789,22.280000686645508,20.8799991607666,21.049999237060547,853200
2025-07-02,23.5,24.139999389648438,21.649999618530273,22.0,2521100
2025-07-03,24.290000915527344,24.850000381469727,23.350000381469727,24.079999923706055,1159700
2025-07-07,23.920000076293945,24.1299991607666,22.889999389648438,23.799999237060547,1051300
2025-07-08,24.110000610351562,24.899999618530273,23.799999237060547,24.639999389648438,811831
